tenor,maturityDate,value,valuationDate,currency,instrument,settlementDate,period,startDate,convexityAdjustment
18M,,0.1823,2021-10-14,TRY,OIS,2D,1D,,
18M,,0.1794,2021-10-13,TRY,OIS,2D,1D,,
18M,,0.1779,2021-10-12,TRY,OIS,2D,1D,,
18M,,0.1761199999999999,2021-10-11,TRY,OIS,2D,1D,,
18M,,0.176,2021-10-08,TRY,OIS,2D,1D,,
18M,,0.1722,2021-10-07,TRY,OIS,2D,1D,,
18M,,0.1722,2021-10-06,TRY,OIS,2D,1D,,
18M,,0.1722,2021-10-05,TRY,OIS,2D,1D,,
18M,,0.173,2021-10-04,TRY,OIS,2D,1D,,
18M,,0.1732199999999999,2021-10-01,TRY,OIS,2D,1D,,
18M,,0.1732999999999999,2021-09-30,TRY,OIS,2D,1D,,
18M,,0.1732999999999999,2021-09-29,TRY,OIS,2D,1D,,
18M,,0.175,2021-09-28,TRY,OIS,2D,1D,,
18M,,0.1762,2021-09-27,TRY,OIS,2D,1D,,
18M,,0.1766,2021-09-24,TRY,OIS,2D,1D,,
18M,,0.1718199999999999,2021-09-23,TRY,OIS,2D,1D,,
18M,,0.1709,2021-09-22,TRY,OIS,2D,1D,,
18M,,0.1712999999999999,2021-09-21,TRY,OIS,2D,1D,,
18M,,0.1705,2021-09-20,TRY,OIS,2D,1D,,
18M,,0.1696,2021-09-17,TRY,OIS,2D,1D,,
18M,,0.1682,2021-09-16,TRY,OIS,2D,1D,,
18M,,0.1682,2021-09-15,TRY,OIS,2D,1D,,
18M,,0.1686,2021-09-14,TRY,OIS,2D,1D,,
18M,,0.1682999999999999,2021-09-13,TRY,OIS,2D,1D,,
18M,,0.16882,2021-09-10,TRY,OIS,2D,1D,,
18M,,0.1702,2021-09-09,TRY,OIS,2D,1D,,
18M,,0.17232,2021-09-08,TRY,OIS,2D,1D,,
18M,,0.1718,2021-09-07,TRY,OIS,2D,1D,,
18M,,0.172,2021-09-06,TRY,OIS,2D,1D,,
18M,,0.1718,2021-09-03,TRY,OIS,2D,1D,,
18M,,0.1721,2021-09-02,TRY,OIS,2D,1D,,
18M,,0.1745,2021-09-01,TRY,OIS,2D,1D,,
18M,,0.17732,2021-08-31,TRY,OIS,2D,1D,,
18M,,0.179,2021-08-30,TRY,OIS,2D,1D,,
18M,,0.1782,2021-08-27,TRY,OIS,2D,1D,,
18M,,0.1794,2021-08-26,TRY,OIS,2D,1D,,
18M,,0.17952,2021-08-25,TRY,OIS,2D,1D,,
18M,,0.1795,2021-08-24,TRY,OIS,2D,1D,,
18M,,0.18,2021-08-23,TRY,OIS,2D,1D,,
18M,,0.1805,2021-08-20,TRY,OIS,2D,1D,,
18M,,0.18122,2021-08-19,TRY,OIS,2D,1D,,
18M,,0.1814001,2021-08-18,TRY,OIS,2D,1D,,
18M,,0.1794,2021-08-17,TRY,OIS,2D,1D,,
18M,,0.1783,2021-08-16,TRY,OIS,2D,1D,,
18M,,0.1800199999999999,2021-08-13,TRY,OIS,2D,1D,,
18M,,0.18252,2021-08-12,TRY,OIS,2D,1D,,
18M,,0.1859199999999999,2021-08-11,TRY,OIS,2D,1D,,
18M,,0.18502,2021-08-10,TRY,OIS,2D,1D,,
18M,,0.1885,2021-08-09,TRY,OIS,2D,1D,,
18M,,0.1877,2021-08-06,TRY,OIS,2D,1D,,
18M,,0.1853,2021-08-05,TRY,OIS,2D,1D,,
18M,,0.184,2021-08-04,TRY,OIS,2D,1D,,
18M,,0.1839,2021-08-03,TRY,OIS,2D,1D,,
18M,,0.1828999999999999,2021-08-02,TRY,OIS,2D,1D,,
18M,,0.1835,2021-07-30,TRY,OIS,2D,1D,,
18M,,0.1848999999999999,2021-07-29,TRY,OIS,2D,1D,,
18M,,0.1876999,2021-07-28,TRY,OIS,2D,1D,,
18M,,0.1882,2021-07-27,TRY,OIS,2D,1D,,
18M,,0.1884,2021-07-26,TRY,OIS,2D,1D,,
18M,,0.1878999999999999,2021-07-23,TRY,OIS,2D,1D,,
18M,,0.1878999999999999,2021-07-22,TRY,OIS,2D,1D,,
18M,,0.1878999999999999,2021-07-21,TRY,OIS,2D,1D,,
18M,,0.1878999999999999,2021-07-20,TRY,OIS,2D,1D,,
18M,,0.1878999999999999,2021-07-19,TRY,OIS,2D,1D,,
18M,,0.1878999999999999,2021-07-16,TRY,OIS,2D,1D,,
18M,,0.1877,2021-07-15,TRY,OIS,2D,1D,,
18M,,0.1878001,2021-07-14,TRY,OIS,2D,1D,,
18M,,0.1871,2021-07-13,TRY,OIS,2D,1D,,
18M,,0.1869,2021-07-12,TRY,OIS,2D,1D,,
18M,,0.18734,2021-07-09,TRY,OIS,2D,1D,,
18M,,0.1873001,2021-07-08,TRY,OIS,2D,1D,,
18M,,0.1878,2021-07-07,TRY,OIS,2D,1D,,
18M,,0.1868199999999999,2021-07-06,TRY,OIS,2D,1D,,
18M,,0.1853999999999999,2021-07-05,TRY,OIS,2D,1D,,
18M,,0.1827,2021-07-02,TRY,OIS,2D,1D,,
18M,,0.1823,2021-07-01,TRY,OIS,2D,1D,,
18M,,0.1815,2021-06-30,TRY,OIS,2D,1D,,
18M,,0.1822,2021-06-29,TRY,OIS,2D,1D,,
18M,,0.182,2021-06-28,TRY,OIS,2D,1D,,
18M,,0.1805399999999999,2021-06-25,TRY,OIS,2D,1D,,
18M,,0.1794,2021-06-24,TRY,OIS,2D,1D,,
18M,,0.1792,2021-06-23,TRY,OIS,2D,1D,,
18M,,0.1805999999999999,2021-06-22,TRY,OIS,2D,1D,,
18M,,0.18212,2021-06-21,TRY,OIS,2D,1D,,
18M,,0.18202,2021-06-18,TRY,OIS,2D,1D,,
18M,,0.1826,2021-06-17,TRY,OIS,2D,1D,,
18M,,0.18006,2021-06-16,TRY,OIS,2D,1D,,
18M,,0.18,2021-06-15,TRY,OIS,2D,1D,,
18M,,0.17902,2021-06-14,TRY,OIS,2D,1D,,
18M,,0.1785,2021-06-11,TRY,OIS,2D,1D,,
18M,,0.1805,2021-06-10,TRY,OIS,2D,1D,,
18M,,0.1813,2021-06-09,TRY,OIS,2D,1D,,
18M,,0.1821,2021-06-08,TRY,OIS,2D,1D,,
18M,,0.18172,2021-06-07,TRY,OIS,2D,1D,,
18M,,0.18302,2021-06-04,TRY,OIS,2D,1D,,
18M,,0.18302,2021-06-03,TRY,OIS,2D,1D,,
18M,,0.183,2021-06-02,TRY,OIS,2D,1D,,
18M,,0.1845,2021-06-01,TRY,OIS,2D,1D,,
18M,,0.186,2021-05-31,TRY,OIS,2D,1D,,
18M,,0.1859,2021-05-28,TRY,OIS,2D,1D,,
18M,,0.183,2021-05-27,TRY,OIS,2D,1D,,
18M,,0.1830699999999999,2021-05-26,TRY,OIS,2D,1D,,
18M,,0.1834,2021-05-25,TRY,OIS,2D,1D,,
18M,,0.1818,2021-05-24,TRY,OIS,2D,1D,,
18M,,0.1823001,2021-05-21,TRY,OIS,2D,1D,,
18M,,0.1825,2021-05-20,TRY,OIS,2D,1D,,
18M,,0.1817001,2021-05-19,TRY,OIS,2D,1D,,
18M,,0.1817001,2021-05-18,TRY,OIS,2D,1D,,
18M,,0.18164,2021-05-17,TRY,OIS,2D,1D,,
18M,,0.181,2021-05-12,TRY,OIS,2D,1D,,
18M,,0.18062,2021-05-11,TRY,OIS,2D,1D,,
18M,,0.1805,2021-05-10,TRY,OIS,2D,1D,,
18M,,0.18,2021-05-07,TRY,OIS,2D,1D,,
18M,,0.1815,2021-05-06,TRY,OIS,2D,1D,,
18M,,0.1823,2021-05-05,TRY,OIS,2D,1D,,
18M,,0.1823199999999999,2021-05-04,TRY,OIS,2D,1D,,
18M,,0.18306,2021-05-03,TRY,OIS,2D,1D,,
18M,,0.1839,2021-04-30,TRY,OIS,2D,1D,,
18M,,0.1846,2021-04-29,TRY,OIS,2D,1D,,
18M,,0.1835,2021-04-28,TRY,OIS,2D,1D,,
18M,,0.1835,2021-04-27,TRY,OIS,2D,1D,,
18M,,0.1852,2021-04-26,TRY,OIS,2D,1D,,
18M,,0.1835,2021-04-22,TRY,OIS,2D,1D,,
18M,,0.18132,2021-04-21,TRY,OIS,2D,1D,,
18M,,0.1805,2021-04-20,TRY,OIS,2D,1D,,
18M,,0.1858,2021-04-19,TRY,OIS,2D,1D,,
18M,,0.1876,2021-04-16,TRY,OIS,2D,1D,,
18M,,0.192,2021-04-15,TRY,OIS,2D,1D,,
18M,,0.1953,2021-04-14,TRY,OIS,2D,1D,,
18M,,0.1957999999999999,2021-04-13,TRY,OIS,2D,1D,,
18M,,0.1967,2021-04-12,TRY,OIS,2D,1D,,
18M,,0.1975,2021-04-09,TRY,OIS,2D,1D,,
18M,,0.196,2021-04-08,TRY,OIS,2D,1D,,
18M,,0.1982999999999999,2021-04-07,TRY,OIS,2D,1D,,
18M,,0.1987999999999999,2021-04-06,TRY,OIS,2D,1D,,
18M,,0.1981,2021-04-05,TRY,OIS,2D,1D,,
18M,,0.1972,2021-04-02,TRY,OIS,2D,1D,,
18M,,0.198,2021-04-01,TRY,OIS,2D,1D,,
18M,,0.1969999999999999,2021-03-31,TRY,OIS,2D,1D,,
18M,,0.2005,2021-03-30,TRY,OIS,2D,1D,,
18M,,0.1911,2021-03-29,TRY,OIS,2D,1D,,
18M,,0.191,2021-03-26,TRY,OIS,2D,1D,,
18M,,0.191,2021-03-25,TRY,OIS,2D,1D,,
18M,,0.1928,2021-03-24,TRY,OIS,2D,1D,,
18M,,0.191,2021-03-23,TRY,OIS,2D,1D,,
18M,,0.2022,2021-03-22,TRY,OIS,2D,1D,,
18M,,0.181,2021-03-19,TRY,OIS,2D,1D,,
18M,,0.182,2021-03-18,TRY,OIS,2D,1D,,
18M,,0.1827,2021-03-17,TRY,OIS,2D,1D,,
18M,,0.179,2021-03-16,TRY,OIS,2D,1D,,
18M,,0.18,2021-03-15,TRY,OIS,2D,1D,,
18M,,0.1805,2021-03-12,TRY,OIS,2D,1D,,
18M,,0.1785,2021-03-11,TRY,OIS,2D,1D,,
18M,,0.1778,2021-03-10,TRY,OIS,2D,1D,,
18M,,0.179,2021-03-09,TRY,OIS,2D,1D,,
18M,,0.1803,2021-03-08,TRY,OIS,2D,1D,,
18M,,0.1776,2021-03-05,TRY,OIS,2D,1D,,
18M,,0.1765,2021-03-04,TRY,OIS,2D,1D,,
18M,,0.1734,2021-03-03,TRY,OIS,2D,1D,,
18M,,0.1743,2021-03-02,TRY,OIS,2D,1D,,
18M,,0.17,2021-03-01,TRY,OIS,2D,1D,,
18M,,0.1684,2021-02-26,TRY,OIS,2D,1D,,
18M,,0.1664999999999999,2021-02-25,TRY,OIS,2D,1D,,
18M,,0.1661,2021-02-24,TRY,OIS,2D,1D,,
18M,,0.1646999999999999,2021-02-23,TRY,OIS,2D,1D,,
18M,,0.165,2021-02-22,TRY,OIS,2D,1D,,
18M,,0.1639,2021-02-19,TRY,OIS,2D,1D,,
18M,,0.1648,2021-02-18,TRY,OIS,2D,1D,,
18M,,0.1651,2021-02-17,TRY,OIS,2D,1D,,
18M,,0.165,2021-02-16,TRY,OIS,2D,1D,,
18M,,0.1644999999999999,2021-02-15,TRY,OIS,2D,1D,,
18M,,0.165,2021-02-12,TRY,OIS,2D,1D,,
18M,,0.1653,2021-02-11,TRY,OIS,2D,1D,,
18M,,0.165,2021-02-10,TRY,OIS,2D,1D,,
18M,,0.1655,2021-02-09,TRY,OIS,2D,1D,,
18M,,0.1632999999999999,2021-02-08,TRY,OIS,2D,1D,,
18M,,0.162,2021-02-05,TRY,OIS,2D,1D,,
18M,,0.1621999999999999,2021-02-04,TRY,OIS,2D,1D,,
18M,,0.1619,2021-02-03,TRY,OIS,2D,1D,,
18M,,0.1607,2021-02-02,TRY,OIS,2D,1D,,
18M,,0.1606,2021-02-01,TRY,OIS,2D,1D,,
18M,,0.1613,2021-01-29,TRY,OIS,2D,1D,,
18M,,0.1612,2021-01-28,TRY,OIS,2D,1D,,
18M,,0.1597,2021-01-27,TRY,OIS,2D,1D,,
18M,,0.1591,2021-01-26,TRY,OIS,2D,1D,,
18M,,0.1592,2021-01-25,TRY,OIS,2D,1D,,
18M,,0.1586,2021-01-22,TRY,OIS,2D,1D,,
18M,,0.1576,2021-01-21,TRY,OIS,2D,1D,,
18M,,0.158,2021-01-20,TRY,OIS,2D,1D,,
18M,,0.1578,2021-01-19,TRY,OIS,2D,1D,,
18M,,0.1586999999999999,2021-01-18,TRY,OIS,2D,1D,,
18M,,0.1583,2021-01-15,TRY,OIS,2D,1D,,
18M,,0.157,2021-01-14,TRY,OIS,2D,1D,,
18M,,0.1578,2021-01-13,TRY,OIS,2D,1D,,
18M,,0.1583,2021-01-12,TRY,OIS,2D,1D,,
18M,,0.157,2021-01-11,TRY,OIS,2D,1D,,
18M,,0.1563,2021-01-08,TRY,OIS,2D,1D,,
18M,,0.1553,2021-01-07,TRY,OIS,2D,1D,,
18M,,0.1555,2021-01-06,TRY,OIS,2D,1D,,
18M,,0.1561,2021-01-05,TRY,OIS,2D,1D,,
18M,,0.1568,2021-01-04,TRY,OIS,2D,1D,,
18M,,0.157,2021-01-01,TRY,OIS,2D,1D,,
18M,,0.1567,2020-12-31,TRY,OIS,2D,1D,,
18M,,0.157,2020-12-30,TRY,OIS,2D,1D,,
18M,,0.1575,2020-12-29,TRY,OIS,2D,1D,,
18M,,0.1585,2020-12-28,TRY,OIS,2D,1D,,
18M,,0.1573,2020-12-25,TRY,OIS,2D,1D,,
18M,,0.1573,2020-12-24,TRY,OIS,2D,1D,,
18M,,0.1589,2020-12-23,TRY,OIS,2D,1D,,
18M,,0.159,2020-12-22,TRY,OIS,2D,1D,,
18M,,0.1595,2020-12-21,TRY,OIS,2D,1D,,
18M,,0.1598,2020-12-18,TRY,OIS,2D,1D,,
18M,,0.1605,2020-12-17,TRY,OIS,2D,1D,,
18M,,0.1617,2020-12-16,TRY,OIS,2D,1D,,
18M,,0.1607999999999999,2020-12-15,TRY,OIS,2D,1D,,
18M,,0.1625,2020-12-14,TRY,OIS,2D,1D,,
18M,,0.163,2020-12-11,TRY,OIS,2D,1D,,
18M,,0.162,2020-12-10,TRY,OIS,2D,1D,,
18M,,0.1618,2020-12-09,TRY,OIS,2D,1D,,
18M,,0.1618,2020-12-08,TRY,OIS,2D,1D,,
18M,,0.1602,2020-12-07,TRY,OIS,2D,1D,,
18M,,0.159,2020-12-04,TRY,OIS,2D,1D,,
18M,,0.1605,2020-12-03,TRY,OIS,2D,1D,,
18M,,0.1575,2020-12-02,TRY,OIS,2D,1D,,
18M,,0.1562,2020-12-01,TRY,OIS,2D,1D,,
18M,,0.1535,2020-11-30,TRY,OIS,2D,1D,,
18M,,0.1533,2020-11-27,TRY,OIS,2D,1D,,
18M,,0.1533,2020-11-26,TRY,OIS,2D,1D,,
18M,,0.1533,2020-11-25,TRY,OIS,2D,1D,,
18M,,0.1512,2020-11-24,TRY,OIS,2D,1D,,
18M,,0.1495,2020-11-23,TRY,OIS,2D,1D,,
18M,,0.146,2020-11-20,TRY,OIS,2D,1D,,
18M,,0.1457,2020-11-19,TRY,OIS,2D,1D,,
18M,,0.1505,2020-11-18,TRY,OIS,2D,1D,,
18M,,0.1465,2020-11-17,TRY,OIS,2D,1D,,
18M,,0.1457,2020-11-16,TRY,OIS,2D,1D,,
18M,,0.1465,2020-11-13,TRY,OIS,2D,1D,,
18M,,0.1485,2020-11-12,TRY,OIS,2D,1D,,
18M,,0.1547,2020-11-11,TRY,OIS,2D,1D,,
18M,,0.1595,2020-11-10,TRY,OIS,2D,1D,,
18M,,0.1614999999999999,2020-11-09,TRY,OIS,2D,1D,,
18M,,0.1735,2020-11-06,TRY,OIS,2D,1D,,
18M,,0.1725,2020-11-05,TRY,OIS,2D,1D,,
18M,,0.1725,2020-11-04,TRY,OIS,2D,1D,,
18M,,0.1739,2020-11-03,TRY,OIS,2D,1D,,
18M,,0.1732999999999999,2020-11-02,TRY,OIS,2D,1D,,
18M,,0.1742,2020-10-30,TRY,OIS,2D,1D,,
18M,,0.1707,2020-10-29,TRY,OIS,2D,1D,,
18M,,0.1707,2020-10-28,TRY,OIS,2D,1D,,
18M,,0.162,2020-10-27,TRY,OIS,2D,1D,,
18M,,0.158,2020-10-26,TRY,OIS,2D,1D,,
18M,,0.1535,2020-10-23,TRY,OIS,2D,1D,,
18M,,0.1517,2020-10-22,TRY,OIS,2D,1D,,
18M,,0.148,2020-10-21,TRY,OIS,2D,1D,,
18M,,0.1485001,2020-10-20,TRY,OIS,2D,1D,,
18M,,0.149,2020-10-19,TRY,OIS,2D,1D,,
18M,,0.1495,2020-10-16,TRY,OIS,2D,1D,,
18M,,0.1492,2020-10-15,TRY,OIS,2D,1D,,
18M,,0.1492,2020-10-14,TRY,OIS,2D,1D,,
18M,,0.1488,2020-10-13,TRY,OIS,2D,1D,,
18M,,0.149,2020-10-12,TRY,OIS,2D,1D,,
18M,,0.1485,2020-10-09,TRY,OIS,2D,1D,,
18M,,0.1483,2020-10-08,TRY,OIS,2D,1D,,
18M,,0.145,2020-10-07,TRY,OIS,2D,1D,,
18M,,0.1435,2020-10-06,TRY,OIS,2D,1D,,
18M,,0.1445,2020-10-05,TRY,OIS,2D,1D,,
18M,,0.146,2020-10-02,TRY,OIS,2D,1D,,
18M,,0.1455,2020-10-01,TRY,OIS,2D,1D,,
18M,,0.146,2020-09-30,TRY,OIS,2D,1D,,
18M,,0.1475,2020-09-29,TRY,OIS,2D,1D,,
18M,,0.145,2020-09-28,TRY,OIS,2D,1D,,
18M,,0.139,2020-09-25,TRY,OIS,2D,1D,,
18M,,0.1402999999999999,2020-09-24,TRY,OIS,2D,1D,,
18M,,0.1456999,2020-09-23,TRY,OIS,2D,1D,,
18M,,0.1455,2020-09-22,TRY,OIS,2D,1D,,
18M,,0.1445,2020-09-21,TRY,OIS,2D,1D,,
18M,,0.1439,2020-09-18,TRY,OIS,2D,1D,,
18M,,0.1424,2020-09-17,TRY,OIS,2D,1D,,
18M,,0.1384999999999999,2020-09-16,TRY,OIS,2D,1D,,
18M,,0.1369999999999999,2020-09-15,TRY,OIS,2D,1D,,
18M,,0.139,2020-09-14,TRY,OIS,2D,1D,,
18M,,0.1396,2020-09-11,TRY,OIS,2D,1D,,
18M,,0.1394999999999999,2020-09-10,TRY,OIS,2D,1D,,
18M,,0.14375,2020-09-09,TRY,OIS,2D,1D,,
18M,,0.1435001,2020-09-08,TRY,OIS,2D,1D,,
18M,,0.1415,2020-09-07,TRY,OIS,2D,1D,,
18M,,0.1415,2020-09-04,TRY,OIS,2D,1D,,
18M,,0.1433,2020-09-03,TRY,OIS,2D,1D,,
18M,,0.1369999999999999,2020-09-02,TRY,OIS,2D,1D,,
18M,,0.1369999999999999,2020-09-01,TRY,OIS,2D,1D,,
18M,,0.1384999999999999,2020-08-31,TRY,OIS,2D,1D,,
18M,,0.1384999999999999,2020-08-28,TRY,OIS,2D,1D,,
18M,,0.144,2020-08-27,TRY,OIS,2D,1D,,
18M,,0.146,2020-08-26,TRY,OIS,2D,1D,,
18M,,0.1471,2020-08-25,TRY,OIS,2D,1D,,
18M,,0.1445,2020-08-24,TRY,OIS,2D,1D,,
18M,,0.1427999999999999,2020-08-21,TRY,OIS,2D,1D,,
18M,,0.1442999999999999,2020-08-20,TRY,OIS,2D,1D,,
18M,,0.1425,2020-08-19,TRY,OIS,2D,1D,,
18M,,0.1494,2020-08-18,TRY,OIS,2D,1D,,
18M,,0.1522,2020-08-17,TRY,OIS,2D,1D,,
18M,,0.149,2020-08-14,TRY,OIS,2D,1D,,
18M,,0.1405,2020-08-13,TRY,OIS,2D,1D,,
18M,,0.1397501,2020-08-12,TRY,OIS,2D,1D,,
18M,,0.139,2020-08-11,TRY,OIS,2D,1D,,
18M,,0.1423,2020-08-10,TRY,OIS,2D,1D,,
18M,,0.1384999999999999,2020-08-07,TRY,OIS,2D,1D,,
18M,,0.133,2020-08-06,TRY,OIS,2D,1D,,
18M,,0.1265,2020-08-05,TRY,OIS,2D,1D,,
18M,,0.125,2020-08-04,TRY,OIS,2D,1D,,
18M,,0.1216,2020-08-03,TRY,OIS,2D,1D,,
18M,,0.1216,2020-07-31,TRY,OIS,2D,1D,,
18M,,0.1216,2020-07-30,TRY,OIS,2D,1D,,
18M,,0.119,2020-07-29,TRY,OIS,2D,1D,,
18M,,0.114,2020-07-28,TRY,OIS,2D,1D,,
18M,,0.1119999999999999,2020-07-27,TRY,OIS,2D,1D,,
18M,,0.11125,2020-07-24,TRY,OIS,2D,1D,,
18M,,0.1104,2020-07-23,TRY,OIS,2D,1D,,
18M,,0.1101999999999999,2020-07-22,TRY,OIS,2D,1D,,
18M,,0.1094,2020-07-21,TRY,OIS,2D,1D,,
18M,,0.1112,2020-07-20,TRY,OIS,2D,1D,,
18M,,0.11,2020-07-17,TRY,OIS,2D,1D,,
18M,,0.1089,2020-07-16,TRY,OIS,2D,1D,,
18M,,0.109,2020-07-14,TRY,OIS,2D,1D,,
18M,,0.108,2020-07-13,TRY,OIS,2D,1D,,
18M,,0.1056,2020-07-10,TRY,OIS,2D,1D,,
18M,,0.1045,2020-07-09,TRY,OIS,2D,1D,,
18M,,0.1035,2020-07-08,TRY,OIS,2D,1D,,
18M,,0.1033,2020-07-07,TRY,OIS,2D,1D,,
18M,,0.1025,2020-07-06,TRY,OIS,2D,1D,,
18M,,0.1023,2020-07-03,TRY,OIS,2D,1D,,
18M,,0.0988,2020-07-02,TRY,OIS,2D,1D,,
18M,,0.0984999999999999,2020-07-01,TRY,OIS,2D,1D,,
18M,,0.0984,2020-06-30,TRY,OIS,2D,1D,,
18M,,0.0973,2020-06-29,TRY,OIS,2D,1D,,
18M,,0.0965,2020-06-26,TRY,OIS,2D,1D,,
18M,,0.0951999999999999,2020-06-25,TRY,OIS,2D,1D,,
18M,,0.094,2020-06-24,TRY,OIS,2D,1D,,
18M,,0.0932,2020-06-23,TRY,OIS,2D,1D,,
18M,,0.0928,2020-06-22,TRY,OIS,2D,1D,,
18M,,0.0934,2020-06-19,TRY,OIS,2D,1D,,
18M,,0.0955,2020-06-18,TRY,OIS,2D,1D,,
18M,,0.0965,2020-06-17,TRY,OIS,2D,1D,,
18M,,0.0969999999999999,2020-06-16,TRY,OIS,2D,1D,,
18M,,0.0975,2020-06-15,TRY,OIS,2D,1D,,
18M,,0.098,2020-06-12,TRY,OIS,2D,1D,,
18M,,0.0984999999999999,2020-06-11,TRY,OIS,2D,1D,,
18M,,0.098,2020-06-10,TRY,OIS,2D,1D,,
18M,,0.0975,2020-06-09,TRY,OIS,2D,1D,,
18M,,0.0975,2020-06-08,TRY,OIS,2D,1D,,
18M,,0.0965,2020-06-05,TRY,OIS,2D,1D,,
18M,,0.0944999999999999,2020-06-04,TRY,OIS,2D,1D,,
18M,,0.0925,2020-06-03,TRY,OIS,2D,1D,,
18M,,0.0925,2020-06-02,TRY,OIS,2D,1D,,
18M,,0.0915,2020-06-01,TRY,OIS,2D,1D,,
18M,,0.093,2020-05-29,TRY,OIS,2D,1D,,
18M,,0.092,2020-05-28,TRY,OIS,2D,1D,,
18M,,0.092,2020-05-27,TRY,OIS,2D,1D,,
18M,,0.0915,2020-05-26,TRY,OIS,2D,1D,,
18M,,0.0915,2020-05-22,TRY,OIS,2D,1D,,
18M,,0.091,2020-05-21,TRY,OIS,2D,1D,,
18M,,0.092,2020-05-20,TRY,OIS,2D,1D,,
18M,,0.0944999999999999,2020-05-19,TRY,OIS,2D,1D,,
18M,,0.0944999999999999,2020-05-18,TRY,OIS,2D,1D,,
18M,,0.0955,2020-05-13,TRY,OIS,2D,1D,,
18M,,0.0955,2020-05-12,TRY,OIS,2D,1D,,
18M,,0.0969999999999999,2020-05-11,TRY,OIS,2D,1D,,
18M,,0.098,2020-05-08,TRY,OIS,2D,1D,,
18M,,0.098,2020-05-07,TRY,OIS,2D,1D,,
18M,,0.0965,2020-05-06,TRY,OIS,2D,1D,,
18M,,0.0944999999999999,2020-04-23,TRY,OIS,2D,1D,,
18M,,0.0944999999999999,2020-04-22,TRY,OIS,2D,1D,,
18M,,0.0972,2020-04-21,TRY,OIS,2D,1D,,
18M,,0.105,2020-04-16,TRY,OIS,2D,1D,,
18M,,0.105,2020-04-15,TRY,OIS,2D,1D,,
18M,,0.1052,2020-04-14,TRY,OIS,2D,1D,,
18M,,0.107,2020-04-09,TRY,OIS,2D,1D,,
18M,,0.107,2020-04-08,TRY,OIS,2D,1D,,
18M,,0.1094999999999999,2020-04-07,TRY,OIS,2D,1D,,
18M,,0.111,2020-04-06,TRY,OIS,2D,1D,,
18M,,0.1045,2020-03-31,TRY,OIS,2D,1D,,
18M,,0.1065,2020-03-30,TRY,OIS,2D,1D,,
18M,,0.105,2020-03-26,TRY,OIS,2D,1D,,
18M,,0.105,2020-03-25,TRY,OIS,2D,1D,,
18M,,0.1045,2020-03-24,TRY,OIS,2D,1D,,
18M,,0.1065,2020-03-20,TRY,OIS,2D,1D,,
18M,,0.1038,2020-03-19,TRY,OIS,2D,1D,,
18M,,0.1038,2020-03-18,TRY,OIS,2D,1D,,
18M,,0.1075,2020-03-17,TRY,OIS,2D,1D,,
18M,,0.106,2020-03-16,TRY,OIS,2D,1D,,
18M,,0.1045,2020-03-13,TRY,OIS,2D,1D,,
18M,,0.1065,2020-03-12,TRY,OIS,2D,1D,,
18M,,0.1043,2020-03-11,TRY,OIS,2D,1D,,
18M,,0.1054,2020-03-10,TRY,OIS,2D,1D,,
18M,,0.1073,2020-03-09,TRY,OIS,2D,1D,,
18M,,0.1075,2020-03-06,TRY,OIS,2D,1D,,
18M,,0.1071,2020-03-05,TRY,OIS,2D,1D,,
18M,,0.106725,2020-03-04,TRY,OIS,2D,1D,,
18M,,0.1144999999999999,2020-03-03,TRY,OIS,2D,1D,,
18M,,0.118,2020-03-02,TRY,OIS,2D,1D,,
18M,,0.1188,2020-02-28,TRY,OIS,2D,1D,,
2Y,,0.3408,2025-02-26,TRY,OIS,2D,1D,,
2Y,,0.34,2025-02-25,TRY,OIS,2D,1D,,
2Y,,0.3428,2025-02-24,TRY,OIS,2D,1D,,
2Y,,0.345,2025-02-21,TRY,OIS,2D,1D,,
2Y,,0.346,2025-02-20,TRY,OIS,2D,1D,,
2Y,,0.3455,2025-02-19,TRY,OIS,2D,1D,,
2Y,,0.3414999999999999,2025-02-18,TRY,OIS,2D,1D,,
2Y,,0.3414999999999999,2025-02-17,TRY,OIS,2D,1D,,
2Y,,0.3414999999999999,2025-02-14,TRY,OIS,2D,1D,,
2Y,,0.3414999999999999,2025-02-13,TRY,OIS,2D,1D,,
2Y,,0.341,2025-02-12,TRY,OIS,2D,1D,,
2Y,,0.3404999999999999,2025-02-11,TRY,OIS,2D,1D,,
2Y,,0.337,2025-02-10,TRY,OIS,2D,1D,,
2Y,,0.337,2025-02-07,TRY,OIS,2D,1D,,
2Y,,0.3389999999999999,2025-02-06,TRY,OIS,2D,1D,,
2Y,,0.3395,2025-02-05,TRY,OIS,2D,1D,,
2Y,,0.3389999999999999,2025-02-04,TRY,OIS,2D,1D,,
2Y,,0.3385,2025-02-03,TRY,OIS,2D,1D,,
2Y,,0.3414999999999999,2025-01-31,TRY,OIS,2D,1D,,
2Y,,0.3414999999999999,2025-01-30,TRY,OIS,2D,1D,,
2Y,,0.3425,2025-01-29,TRY,OIS,2D,1D,,
2Y,,0.3425,2025-01-28,TRY,OIS,2D,1D,,
2Y,,0.3425,2025-01-27,TRY,OIS,2D,1D,,
2Y,,0.3425,2025-01-24,TRY,OIS,2D,1D,,
2Y,,0.3425,2025-01-23,TRY,OIS,2D,1D,,
2Y,,0.3429999999999999,2025-01-22,TRY,OIS,2D,1D,,
2Y,,0.3438,2025-01-21,TRY,OIS,2D,1D,,
